var1_name,var2_name,line_order1,line_order2,line_order3,op1,op2,op3,input,result,result_emojis,model_output,model_input,expected,actual
a,b,third,second,first,difference,sum,product,"[7, 10]",f,❌,outputs/arithmetic/1307/0.py,input/arithmetic/1307.txt,'70\n17\n-3','17\n-3\n70'
a,b,third,second,first,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/1307/0.py,input/arithmetic/1307.txt,,
a,b,third,second,first,difference,sum,product,"[1, 0]",f,❌,outputs/arithmetic/1307/0.py,input/arithmetic/1307.txt,'0\n1\n1','1\n1\n0'
a,b,third,second,first,difference,sum,product,"[0, 1]",f,❌,outputs/arithmetic/1307/0.py,input/arithmetic/1307.txt,'0\n1\n-1','1\n-1\n0'
a,b,third,second,first,difference,sum,product,"[100, 20]",f,❌,outputs/arithmetic/1307/0.py,input/arithmetic/1307.txt,'2000\n120\n80','120\n80\n2000'
a,b,third,second,first,difference,product,sum,"[3, 5]",p,✅,outputs/arithmetic/1311/0.py,input/arithmetic/1311.txt,,
a,b,third,second,first,difference,product,sum,"[7, 10]",p,✅,outputs/arithmetic/1311/0.py,input/arithmetic/1311.txt,,
a,b,third,second,first,difference,product,sum,"[0, 0]",p,✅,outputs/arithmetic/1311/0.py,input/arithmetic/1311.txt,,
a,b,third,second,first,difference,product,sum,"[1, 0]",p,✅,outputs/arithmetic/1311/0.py,input/arithmetic/1311.txt,,
a,b,third,second,first,difference,product,sum,"[0, 1]",p,✅,outputs/arithmetic/1311/0.py,input/arithmetic/1311.txt,,
a,b,third,second,first,difference,product,sum,"[100, 20]",p,✅,outputs/arithmetic/1311/0.py,input/arithmetic/1311.txt,,
a,b,third,second,first,product,sum,difference,"[3, 5]",p,✅,outputs/arithmetic/1315/0.py,input/arithmetic/1315.txt,,
a,b,third,second,first,product,sum,difference,"[7, 10]",p,✅,outputs/arithmetic/1315/0.py,input/arithmetic/1315.txt,,
a,b,third,second,first,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/1315/0.py,input/arithmetic/1315.txt,,
a,b,third,second,first,product,sum,difference,"[1, 0]",p,✅,outputs/arithmetic/1315/0.py,input/arithmetic/1315.txt,,
a,b,third,second,first,product,sum,difference,"[0, 1]",p,✅,outputs/arithmetic/1315/0.py,input/arithmetic/1315.txt,,
a,b,third,second,first,product,sum,difference,"[100, 20]",p,✅,outputs/arithmetic/1315/0.py,input/arithmetic/1315.txt,,
a,b,third,second,first,product,difference,sum,"[3, 5]",p,✅,outputs/arithmetic/1317/0.py,input/arithmetic/1317.txt,,
a,b,third,second,first,product,difference,sum,"[7, 10]",p,✅,outputs/arithmetic/1317/0.py,input/arithmetic/1317.txt,,
a,b,third,second,first,product,difference,sum,"[0, 0]",p,✅,outputs/arithmetic/1317/0.py,input/arithmetic/1317.txt,,
a,b,third,second,first,product,difference,sum,"[1, 0]",p,✅,outputs/arithmetic/1317/0.py,input/arithmetic/1317.txt,,
a,b,third,second,first,product,difference,sum,"[0, 1]",p,✅,outputs/arithmetic/1317/0.py,input/arithmetic/1317.txt,,
a,b,third,second,first,product,difference,sum,"[100, 20]",p,✅,outputs/arithmetic/1317/0.py,input/arithmetic/1317.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[3, 5]",p,✅,outputs/arithmetic/1598/0.py,input/arithmetic/1598.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[7, 10]",p,✅,outputs/arithmetic/1598/0.py,input/arithmetic/1598.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/1598/0.py,input/arithmetic/1598.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[1, 0]",p,✅,outputs/arithmetic/1598/0.py,input/arithmetic/1598.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[0, 1]",p,✅,outputs/arithmetic/1598/0.py,input/arithmetic/1598.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[100, 20]",p,✅,outputs/arithmetic/1598/0.py,input/arithmetic/1598.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[3, 5]",p,✅,outputs/arithmetic/1600/0.py,input/arithmetic/1600.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[7, 10]",p,✅,outputs/arithmetic/1600/0.py,input/arithmetic/1600.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/1600/0.py,input/arithmetic/1600.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[1, 0]",p,✅,outputs/arithmetic/1600/0.py,input/arithmetic/1600.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[0, 1]",p,✅,outputs/arithmetic/1600/0.py,input/arithmetic/1600.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[100, 20]",p,✅,outputs/arithmetic/1600/0.py,input/arithmetic/1600.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[3, 5]",p,✅,outputs/arithmetic/1604/0.py,input/arithmetic/1604.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[7, 10]",p,✅,outputs/arithmetic/1604/0.py,input/arithmetic/1604.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/1604/0.py,input/arithmetic/1604.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[1, 0]",p,✅,outputs/arithmetic/1604/0.py,input/arithmetic/1604.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[0, 1]",p,✅,outputs/arithmetic/1604/0.py,input/arithmetic/1604.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[100, 20]",p,✅,outputs/arithmetic/1604/0.py,input/arithmetic/1604.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[3, 5]",f,❌,outputs/arithmetic/1608/0.py,input/arithmetic/1608.txt,'-2\n15\n8','-2\n15'
a,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[7, 10]",f,❌,outputs/arithmetic/1608/0.py,input/arithmetic/1608.txt,'-3\n70\n17','-3\n70'
a,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[0, 0]",f,❌,outputs/arithmetic/1608/0.py,input/arithmetic/1608.txt,'0\n0\n0','0\n0'
a,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[1, 0]",f,❌,outputs/arithmetic/1608/0.py,input/arithmetic/1608.txt,'1\n0\n1','1\n0'
a,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[0, 1]",f,❌,outputs/arithmetic/1608/0.py,input/arithmetic/1608.txt,'-1\n0\n1','-1\n0'
a,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[100, 20]",f,❌,outputs/arithmetic/1608/0.py,input/arithmetic/1608.txt,'80\n2000\n120','80\n2000'
a,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,"[3, 5]",p,✅,outputs/arithmetic/1612/0.py,input/arithmetic/1612.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,"[7, 10]",p,✅,outputs/arithmetic/1612/0.py,input/arithmetic/1612.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/1612/0.py,input/arithmetic/1612.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,"[1, 0]",p,✅,outputs/arithmetic/1612/0.py,input/arithmetic/1612.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,"[0, 1]",p,✅,outputs/arithmetic/1612/0.py,input/arithmetic/1612.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,"[100, 20]",p,✅,outputs/arithmetic/1612/0.py,input/arithmetic/1612.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,"[3, 5]",p,✅,outputs/arithmetic/1614/0.py,input/arithmetic/1614.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,"[7, 10]",p,✅,outputs/arithmetic/1614/0.py,input/arithmetic/1614.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,"[0, 0]",p,✅,outputs/arithmetic/1614/0.py,input/arithmetic/1614.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,"[1, 0]",p,✅,outputs/arithmetic/1614/0.py,input/arithmetic/1614.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,"[0, 1]",p,✅,outputs/arithmetic/1614/0.py,input/arithmetic/1614.txt,,
a,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,"[100, 20]",p,✅,outputs/arithmetic/1614/0.py,input/arithmetic/1614.txt,,
a,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,"[3, 5]",f,❌,outputs/arithmetic/1652/0.py,input/arithmetic/1652.txt,'8\n15\n-2','8\n-2\n15'
a,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,"[7, 10]",f,❌,outputs/arithmetic/1652/0.py,input/arithmetic/1652.txt,'17\n70\n-3','17\n-3\n70'
a,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/1652/0.py,input/arithmetic/1652.txt,,
a,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,"[1, 0]",f,❌,outputs/arithmetic/1652/0.py,input/arithmetic/1652.txt,'1\n0\n1','1\n1\n0'
a,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,"[0, 1]",f,❌,outputs/arithmetic/1652/0.py,input/arithmetic/1652.txt,'1\n0\n-1','1\n-1\n0'
a,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,"[100, 20]",f,❌,outputs/arithmetic/1652/0.py,input/arithmetic/1652.txt,'120\n2000\n80','120\n80\n2000'
a,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,"[3, 5]",p,✅,outputs/arithmetic/1654/0.py,input/arithmetic/1654.txt,,
a,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,"[7, 10]",p,✅,outputs/arithmetic/1654/0.py,input/arithmetic/1654.txt,,
a,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/1654/0.py,input/arithmetic/1654.txt,,
a,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,"[1, 0]",p,✅,outputs/arithmetic/1654/0.py,input/arithmetic/1654.txt,,
a,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,"[0, 1]",p,✅,outputs/arithmetic/1654/0.py,input/arithmetic/1654.txt,,
a,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,"[100, 20]",p,✅,outputs/arithmetic/1654/0.py,input/arithmetic/1654.txt,,
a,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,"[3, 5]",f,❌,outputs/arithmetic/1658/0.py,input/arithmetic/1658.txt,'-2\n15\n8','-2\n8\n15'
a,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,"[7, 10]",f,❌,outputs/arithmetic/1658/0.py,input/arithmetic/1658.txt,'-3\n70\n17','-3\n17\n70'
a,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/1658/0.py,input/arithmetic/1658.txt,,
a,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,"[1, 0]",f,❌,outputs/arithmetic/1658/0.py,input/arithmetic/1658.txt,'1\n0\n1','1\n1\n0'
a,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,"[0, 1]",f,❌,outputs/arithmetic/1658/0.py,input/arithmetic/1658.txt,'-1\n0\n1','-1\n1\n0'
a,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,"[100, 20]",f,❌,outputs/arithmetic/1658/0.py,input/arithmetic/1658.txt,'80\n2000\n120','80\n120\n2000'
a,fekjfwoeifjwu5gfd,first,third,second,difference,product,sum,"[3, 5]",p,✅,outputs/arithmetic/1662/0.py,input/arithmetic/1662.txt,,
a,fekjfwoeifjwu5gfd,first,third,second,difference,product,sum,"[7, 10]",p,✅,outputs/arithmetic/1662/0.py,input/arithmetic/1662.txt,,
a,fekjfwoeifjwu5gfd,first,third,second,difference,product,sum,"[0, 0]",p,✅,outputs/arithmetic/1662/0.py,input/arithmetic/1662.txt,,
a,fekjfwoeifjwu5gfd,first,third,second,difference,product,sum,"[1, 0]",p,✅,outputs/arithmetic/1662/0.py,input/arithmetic/1662.txt,,
a,fekjfwoeifjwu5gfd,first,third,second,difference,product,sum,"[0, 1]",p,✅,outputs/arithmetic/1662/0.py,input/arithmetic/1662.txt,,
a,fekjfwoeifjwu5gfd,first,third,second,difference,product,sum,"[100, 20]",p,✅,outputs/arithmetic/1662/0.py,input/arithmetic/1662.txt,,
a,fekjfwoeifjwu5gfd,first,third,second,product,sum,difference,"[3, 5]",f,❌,outputs/arithmetic/1666/0.py,input/arithmetic/1666.txt,'15\n-2\n8','15\n8\n-2'
a,fekjfwoeifjwu5gfd,first,third,second,product,sum,difference,"[7, 10]",f,❌,outputs/arithmetic/1666/0.py,input/arithmetic/1666.txt,'70\n-3\n17','70\n17\n-3'
a,fekjfwoeifjwu5gfd,first,third,second,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/1666/0.py,input/arithmetic/1666.txt,,
a,fekjfwoeifjwu5gfd,first,third,second,product,sum,difference,"[1, 0]",p,✅,outputs/arithmetic/1666/0.py,input/arithmetic/1666.txt,,
a,fekjfwoeifjwu5gfd,first,third,second,product,sum,difference,"[0, 1]",f,❌,outputs/arithmetic/1666/0.py,input/arithmetic/1666.txt,'0\n-1\n1','0\n1\n-1'
a,fekjfwoeifjwu5gfd,first,third,second,product,sum,difference,"[100, 20]",f,❌,outputs/arithmetic/1666/0.py,input/arithmetic/1666.txt,'2000\n80\n120','2000\n120\n80'
a,fekjfwoeifjwu5gfd,first,third,second,product,difference,sum,"[3, 5]",f,❌,outputs/arithmetic/1668/0.py,input/arithmetic/1668.txt,'15\n8\n-2','8\n-2\n15'
a,fekjfwoeifjwu5gfd,first,third,second,product,difference,sum,"[7, 10]",f,❌,outputs/arithmetic/1668/0.py,input/arithmetic/1668.txt,'70\n17\n-3','17\n-3\n70'
a,fekjfwoeifjwu5gfd,first,third,second,product,difference,sum,"[0, 0]",p,✅,outputs/arithmetic/1668/0.py,input/arithmetic/1668.txt,,
a,fekjfwoeifjwu5gfd,first,third,second,product,difference,sum,"[1, 0]",f,❌,outputs/arithmetic/1668/0.py,input/arithmetic/1668.txt,'0\n1\n1','1\n1\n0'
a,fekjfwoeifjwu5gfd,first,third,second,product,difference,sum,"[0, 1]",f,❌,outputs/arithmetic/1668/0.py,input/arithmetic/1668.txt,'0\n1\n-1','1\n-1\n0'
a,fekjfwoeifjwu5gfd,first,third,second,product,difference,sum,"[100, 20]",f,❌,outputs/arithmetic/1668/0.py,input/arithmetic/1668.txt,'2000\n120\n80','120\n80\n2000'
a,fekjfwoeifjwu5gfd,second,first,third,sum,difference,product,"[3, 5]",f,❌,outputs/arithmetic/1760/0.py,input/arithmetic/1760.txt,'-2\n8\n15','8\n-2\n15'
a,fekjfwoeifjwu5gfd,second,first,third,sum,difference,product,"[7, 10]",f,❌,outputs/arithmetic/1760/0.py,input/arithmetic/1760.txt,'-3\n17\n70','17\n-3\n70'
a,fekjfwoeifjwu5gfd,second,first,third,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/1760/0.py,input/arithmetic/1760.txt,,
a,fekjfwoeifjwu5gfd,second,first,third,sum,difference,product,"[1, 0]",p,✅,outputs/arithmetic/1760/0.py,input/arithmetic/1760.txt,,
a,fekjfwoeifjwu5gfd,second,first,third,sum,difference,product,"[0, 1]",f,❌,outputs/arithmetic/1760/0.py,input/arithmetic/1760.txt,'-1\n1\n0','1\n-1\n0'
a,fekjfwoeifjwu5gfd,second,first,third,sum,difference,product,"[100, 20]",f,❌,outputs/arithmetic/1760/0.py,input/arithmetic/1760.txt,'80\n120\n2000','120\n80\n2000'
a,fekjfwoeifjwu5gfd,second,first,third,sum,product,difference,"[3, 5]",f,❌,outputs/arithmetic/1762/0.py,input/arithmetic/1762.txt,'15\n8\n-2','8\n15\n-2'
a,fekjfwoeifjwu5gfd,second,first,third,sum,product,difference,"[7, 10]",f,❌,outputs/arithmetic/1762/0.py,input/arithmetic/1762.txt,'70\n17\n-3','17\n70\n-3'
a,fekjfwoeifjwu5gfd,second,first,third,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/1762/0.py,input/arithmetic/1762.txt,,
a,fekjfwoeifjwu5gfd,second,first,third,sum,product,difference,"[1, 0]",f,❌,outputs/arithmetic/1762/0.py,input/arithmetic/1762.txt,'0\n1\n1','1\n0\n1'
a,fekjfwoeifjwu5gfd,second,first,third,sum,product,difference,"[0, 1]",f,❌,outputs/arithmetic/1762/0.py,input/arithmetic/1762.txt,'0\n1\n-1','1\n0\n-1'
a,fekjfwoeifjwu5gfd,second,first,third,sum,product,difference,"[100, 20]",f,❌,outputs/arithmetic/1762/0.py,input/arithmetic/1762.txt,'2000\n120\n80','120\n2000\n80'
a,fekjfwoeifjwu5gfd,second,first,third,difference,sum,product,"[3, 5]",p,✅,outputs/arithmetic/1766/0.py,input/arithmetic/1766.txt,,
a,fekjfwoeifjwu5gfd,second,first,third,difference,sum,product,"[7, 10]",p,✅,outputs/arithmetic/1766/0.py,input/arithmetic/1766.txt,,
a,fekjfwoeifjwu5gfd,second,first,third,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/1766/0.py,input/arithmetic/1766.txt,,
a,fekjfwoeifjwu5gfd,second,first,third,difference,sum,product,"[1, 0]",p,✅,outputs/arithmetic/1766/0.py,input/arithmetic/1766.txt,,
a,fekjfwoeifjwu5gfd,second,first,third,difference,sum,product,"[0, 1]",p,✅,outputs/arithmetic/1766/0.py,input/arithmetic/1766.txt,,
a,fekjfwoeifjwu5gfd,second,first,third,difference,sum,product,"[100, 20]",p,✅,outputs/arithmetic/1766/0.py,input/arithmetic/1766.txt,,
a,fekjfwoeifjwu5gfd,second,first,third,difference,product,sum,"[3, 5]",f,❌,outputs/arithmetic/1770/0.py,input/arithmetic/1770.txt,'15\n-2\n8','8\n-2\n15'
a,fekjfwoeifjwu5gfd,second,first,third,difference,product,sum,"[7, 10]",f,❌,outputs/arithmetic/1770/0.py,input/arithmetic/1770.txt,'70\n-3\n17','17\n-3\n70'
a,fekjfwoeifjwu5gfd,second,first,third,difference,product,sum,"[0, 0]",p,✅,outputs/arithmetic/1770/0.py,input/arithmetic/1770.txt,,
a,fekjfwoeifjwu5gfd,second,first,third,difference,product,sum,"[1, 0]",f,❌,outputs/arithmetic/1770/0.py,input/arithmetic/1770.txt,'0\n1\n1','1\n1\n0'
a,fekjfwoeifjwu5gfd,second,first,third,difference,product,sum,"[0, 1]",f,❌,outputs/arithmetic/1770/0.py,input/arithmetic/1770.txt,'0\n-1\n1','1\n-1\n0'
a,fekjfwoeifjwu5gfd,second,first,third,difference,product,sum,"[100, 20]",f,❌,outputs/arithmetic/1770/0.py,input/arithmetic/1770.txt,'2000\n80\n120','120\n80\n2000'
a,fekjfwoeifjwu5gfd,second,first,third,product,sum,difference,"[3, 5]",f,❌,outputs/arithmetic/1774/0.py,input/arithmetic/1774.txt,'8\n15\n-2','8\n-2\n15'
a,fekjfwoeifjwu5gfd,second,first,third,product,sum,difference,"[7, 10]",f,❌,outputs/arithmetic/1774/0.py,input/arithmetic/1774.txt,'17\n70\n-3','17\n-3\n70'
a,fekjfwoeifjwu5gfd,second,first,third,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/1774/0.py,input/arithmetic/1774.txt,,
a,fekjfwoeifjwu5gfd,second,first,third,product,sum,difference,"[1, 0]",f,❌,outputs/arithmetic/1774/0.py,input/arithmetic/1774.txt,'1\n0\n1','1\n1\n0'
a,fekjfwoeifjwu5gfd,second,first,third,product,sum,difference,"[0, 1]",f,❌,outputs/arithmetic/1774/0.py,input/arithmetic/1774.txt,'1\n0\n-1','1\n-1\n0'
a,fekjfwoeifjwu5gfd,second,first,third,product,sum,difference,"[100, 20]",f,❌,outputs/arithmetic/1774/0.py,input/arithmetic/1774.txt,'120\n2000\n80','120\n80\n2000'
a,fekjfwoeifjwu5gfd,second,first,third,product,difference,sum,"[3, 5]",f,❌,outputs/arithmetic/1776/0.py,input/arithmetic/1776.txt,'-2\n15\n8','-2\n15'
a,fekjfwoeifjwu5gfd,second,first,third,product,difference,sum,"[7, 10]",f,❌,outputs/arithmetic/1776/0.py,input/arithmetic/1776.txt,'-3\n70\n17','-3\n70'
a,fekjfwoeifjwu5gfd,second,first,third,product,difference,sum,"[0, 0]",f,❌,outputs/arithmetic/1776/0.py,input/arithmetic/1776.txt,'0\n0\n0','0\n0'
a,fekjfwoeifjwu5gfd,second,first,third,product,difference,sum,"[1, 0]",f,❌,outputs/arithmetic/1776/0.py,input/arithmetic/1776.txt,'1\n0\n1','1\n0'
a,fekjfwoeifjwu5gfd,second,first,third,product,difference,sum,"[0, 1]",f,❌,outputs/arithmetic/1776/0.py,input/arithmetic/1776.txt,'-1\n0\n1','-1\n0'
a,fekjfwoeifjwu5gfd,second,first,third,product,difference,sum,"[100, 20]",f,❌,outputs/arithmetic/1776/0.py,input/arithmetic/1776.txt,'80\n2000\n120','80\n2000'
a,fekjfwoeifjwu5gfd,second,third,first,sum,difference,product,"[3, 5]",f,❌,outputs/arithmetic/1868/0.py,input/arithmetic/1868.txt,'15\n8\n-2','8\n-2\n15'
a,fekjfwoeifjwu5gfd,second,third,first,sum,difference,product,"[7, 10]",f,❌,outputs/arithmetic/1868/0.py,input/arithmetic/1868.txt,'70\n17\n-3','17\n-3\n70'
a,fekjfwoeifjwu5gfd,second,third,first,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/1868/0.py,input/arithmetic/1868.txt,,
a,fekjfwoeifjwu5gfd,second,third,first,sum,difference,product,"[1, 0]",f,❌,outputs/arithmetic/1868/0.py,input/arithmetic/1868.txt,'0\n1\n1','1\n1\n0'
a,fekjfwoeifjwu5gfd,second,third,first,sum,difference,product,"[0, 1]",f,❌,outputs/arithmetic/1868/0.py,input/arithmetic/1868.txt,'0\n1\n-1','1\n-1\n0'
a,fekjfwoeifjwu5gfd,second,third,first,sum,difference,product,"[100, 20]",f,❌,outputs/arithmetic/1868/0.py,input/arithmetic/1868.txt,'2000\n120\n80','120\n80\n2000'
a,fekjfwoeifjwu5gfd,second,third,first,sum,product,difference,"[3, 5]",f,❌,outputs/arithmetic/1870/0.py,input/arithmetic/1870.txt,'-2\n8\n15','8\n-2\n15'
a,fekjfwoeifjwu5gfd,second,third,first,sum,product,difference,"[7, 10]",f,❌,outputs/arithmetic/1870/0.py,input/arithmetic/1870.txt,'-3\n17\n70','17\n-3\n70'
a,fekjfwoeifjwu5gfd,second,third,first,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/1870/0.py,input/arithmetic/1870.txt,,
a,fekjfwoeifjwu5gfd,second,third,first,sum,product,difference,"[1, 0]",p,✅,outputs/arithmetic/1870/0.py,input/arithmetic/1870.txt,,
