codex_result_emojis,incoder_result_emojis,codeparrot_result_emojis,var1_name,var2_name,line_order1,line_order2,line_order3,op1,op2,op3,codex_result,model_input,failed_inputs,failed_inputs,failed_inputs,errors,errors,errors,incoder_result,errors,errors,errors,failed_inputs,failed_inputs,failed_inputs,codeparrot_result,errors,errors,errors,failed_inputs,failed_inputs,failed_inputs
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,b,a,first,third,second,sum,product,difference,pppppp,input/codex/arithmetic/2383.txt,[],"[[""(8, -2, 15)"", ""(8, 15, 2)""], [""(17, -3, 70)"", ""(17, 70, 3)""], [""(1, 1, 0)"", ""(1, 0, -1)""], [""(1, -1, 0)"", ""(1, 0, 1)""], [""(120, 80, 2000)"", ""(120, 2000, -80)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(8, -2, 15)"", ""(8, 15, 2)""], [""(17, -3, 70)"", ""(17, 70, 3)""], [""(1, 1, 0)"", ""(1, 0, -1)""], [""(1, -1, 0)"", ""(1, 0, 1)""], [""(120, 80, 2000)"", ""(120, 2000, -80)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(8, -2, 15)"", ""(8, 15, 2)""], [""(17, -3, 70)"", ""(17, 70, 3)""], [""(1, 1, 0)"", ""(1, 0, -1)""], [""(1, -1, 0)"", ""(1, 0, 1)""], [""(120, 80, 2000)"", ""(120, 2000, -80)""]]",[]
❌❌✅❌❌❌,❌❌✅❌❌❌,💀💀💀💀💀💀,b,a,first,third,second,difference,sum,product,ffpfff,input/codex/arithmetic/2387.txt,"[[""(-2, 15, 8)"", ""(-2, 8, 15)""], [""(-3, 70, 17)"", ""(-3, 17, 70)""], [""(1, 0, 1)"", ""(1, 1, 0)""], [""(-1, 0, 1)"", ""(-1, 1, 0)""], [""(80, 2000, 120)"", ""(80, 120, 2000)""]]","[[""(-2, 15, 8)"", ""(-2, 15, 15)""], [""(-3, 70, 17)"", ""(-3, 70, 70)""], [""(1, 0, 1)"", ""(1, 0, 0)""], [""(-1, 0, 1)"", ""(-1, 0, 0)""], [""(80, 2000, 120)"", ""(80, 2000, 2000)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]","[[""(-2, 15, 8)"", ""(-2, 8, 15)""], [""(-3, 70, 17)"", ""(-3, 17, 70)""], [""(1, 0, 1)"", ""(1, 1, 0)""], [""(-1, 0, 1)"", ""(-1, 1, 0)""], [""(80, 2000, 120)"", ""(80, 120, 2000)""]]","[[""(-2, 15, 8)"", ""(-2, 15, 15)""], [""(-3, 70, 17)"", ""(-3, 70, 70)""], [""(1, 0, 1)"", ""(1, 0, 0)""], [""(-1, 0, 1)"", ""(-1, 0, 0)""], [""(80, 2000, 120)"", ""(80, 2000, 2000)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]","[[""(-2, 15, 8)"", ""(-2, 8, 15)""], [""(-3, 70, 17)"", ""(-3, 17, 70)""], [""(1, 0, 1)"", ""(1, 1, 0)""], [""(-1, 0, 1)"", ""(-1, 1, 0)""], [""(80, 2000, 120)"", ""(80, 120, 2000)""]]","[[""(-2, 15, 8)"", ""(-2, 15, 15)""], [""(-3, 70, 17)"", ""(-3, 70, 70)""], [""(1, 0, 1)"", ""(1, 0, 0)""], [""(-1, 0, 1)"", ""(-1, 0, 0)""], [""(80, 2000, 120)"", ""(80, 2000, 2000)""]]",[]
✅✅✅✅✅✅,❌❌❌❌❌❌,💀💀💀💀💀💀,b,a,first,third,second,difference,product,sum,pppppp,input/codex/arithmetic/2391.txt,[],"[[""(-2, 8, 15)"", ""(2, 8, 15, 16)""], [""(-3, 17, 70)"", ""(3, 17, 70, 34)""], [""(0, 0, 0)"", ""(0, 0, 0, 0)""], [""(1, 1, 0)"", ""(-1, 1, 0, 2)""], [""(-1, 1, 0)"", ""(1, 1, 0, 2)""], [""(80, 120, 2000)"", ""(-80, 120, 2000, 240)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffffff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(-2, 8, 15)"", ""(2, 8, 15, 16)""], [""(-3, 17, 70)"", ""(3, 17, 70, 34)""], [""(0, 0, 0)"", ""(0, 0, 0, 0)""], [""(1, 1, 0)"", ""(-1, 1, 0, 2)""], [""(-1, 1, 0)"", ""(1, 1, 0, 2)""], [""(80, 120, 2000)"", ""(-80, 120, 2000, 240)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(-2, 8, 15)"", ""(2, 8, 15, 16)""], [""(-3, 17, 70)"", ""(3, 17, 70, 34)""], [""(0, 0, 0)"", ""(0, 0, 0, 0)""], [""(1, 1, 0)"", ""(-1, 1, 0, 2)""], [""(-1, 1, 0)"", ""(1, 1, 0, 2)""], [""(80, 120, 2000)"", ""(-80, 120, 2000, 240)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,b,a,first,third,second,product,sum,difference,pppppp,input/codex/arithmetic/2395.txt,[],"[[""(15, -2, 8)"", ""(15, 15, 16)""], [""(70, -3, 17)"", ""(70, 70, 51)""], [""(0, 1, 1)"", ""(0, 0, -1)""], [""(0, -1, 1)"", ""(0, 0, 1)""], [""(2000, 80, 120)"", ""(2000, 2000, -9600)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, -2, 8)"", ""(15, 15, 16)""], [""(70, -3, 17)"", ""(70, 70, 51)""], [""(0, 1, 1)"", ""(0, 0, -1)""], [""(0, -1, 1)"", ""(0, 0, 1)""], [""(2000, 80, 120)"", ""(2000, 2000, -9600)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, -2, 8)"", ""(15, 15, 16)""], [""(70, -3, 17)"", ""(70, 70, 51)""], [""(0, 1, 1)"", ""(0, 0, -1)""], [""(0, -1, 1)"", ""(0, 0, 1)""], [""(2000, 80, 120)"", ""(2000, 2000, -9600)""]]",[]
✅✅✅✅✅✅,💀💀💀💀💀💀,💀💀💀💀💀💀,b,a,first,third,second,product,difference,sum,pppppp,input/codex/arithmetic/2397.txt,[],[],[],[],"[""local variable 'product' referenced before assignment"", ""local variable 'product' referenced before assignment"", ""local variable 'product' referenced before assignment"", ""local variable 'product' referenced before assignment"", ""local variable 'product' referenced before assignment"", ""local variable 'product' referenced before assignment""]","[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",eeeeee,[],"[""local variable 'product' referenced before assignment"", ""local variable 'product' referenced before assignment"", ""local variable 'product' referenced before assignment"", ""local variable 'product' referenced before assignment"", ""local variable 'product' referenced before assignment"", ""local variable 'product' referenced before assignment""]","[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],[],[],eeeeee,[],"[""local variable 'product' referenced before assignment"", ""local variable 'product' referenced before assignment"", ""local variable 'product' referenced before assignment"", ""local variable 'product' referenced before assignment"", ""local variable 'product' referenced before assignment"", ""local variable 'product' referenced before assignment""]","[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],[],[]
✅✅✅✅✅✅,❌❌✅✅❌❌,💀💀💀💀💀💀,b,a,second,first,third,sum,difference,product,pppppp,input/codex/arithmetic/2489.txt,[],"[[""(-2, 8, 15)"", ""(8, -2, 15)""], [""(-3, 17, 70)"", ""(17, -3, 70)""], [""(-1, 1, 0)"", ""(1, -1, 0)""], [""(80, 120, 2000)"", ""(120, 80, 2000)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffppff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(-2, 8, 15)"", ""(8, -2, 15)""], [""(-3, 17, 70)"", ""(17, -3, 70)""], [""(-1, 1, 0)"", ""(1, -1, 0)""], [""(80, 120, 2000)"", ""(120, 80, 2000)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(-2, 8, 15)"", ""(8, -2, 15)""], [""(-3, 17, 70)"", ""(17, -3, 70)""], [""(-1, 1, 0)"", ""(1, -1, 0)""], [""(80, 120, 2000)"", ""(120, 80, 2000)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,b,a,second,first,third,sum,product,difference,pppppp,input/codex/arithmetic/2491.txt,[],"[[""(15, 8, -2)"", ""(8, 15, 2)""], [""(70, 17, -3)"", ""(17, 70, 3)""], [""(0, 1, 1)"", ""(1, 0, -1)""], [""(0, 1, -1)"", ""(1, 0, 1)""], [""(2000, 120, 80)"", ""(120, 2000, -80)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, 8, -2)"", ""(8, 15, 2)""], [""(70, 17, -3)"", ""(17, 70, 3)""], [""(0, 1, 1)"", ""(1, 0, -1)""], [""(0, 1, -1)"", ""(1, 0, 1)""], [""(2000, 120, 80)"", ""(120, 2000, -80)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, 8, -2)"", ""(8, 15, 2)""], [""(70, 17, -3)"", ""(17, 70, 3)""], [""(0, 1, 1)"", ""(1, 0, -1)""], [""(0, 1, -1)"", ""(1, 0, 1)""], [""(2000, 120, 80)"", ""(120, 2000, -80)""]]",[]
✅✅✅✅✅✅,💀💀💀💀💀💀,💀💀💀💀💀💀,b,a,second,first,third,difference,sum,product,pppppp,input/codex/arithmetic/2495.txt,[],[],[],[],"[""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable""]","[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",eeeeee,[],"[""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable""]","[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],[],[],eeeeee,[],"[""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable""]","[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],[],[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,b,a,second,first,third,difference,product,sum,pppppp,input/codex/arithmetic/2499.txt,[],"[[""(15, -2, 8)"", ""(-2, 20, 8)""], [""(70, -3, 17)"", ""(-3, 80, 17)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, -1, 1)"", ""(-1, 1, 1)""], [""(2000, 80, 120)"", ""(80, 2020, 120)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, -2, 8)"", ""(-2, 20, 8)""], [""(70, -3, 17)"", ""(-3, 80, 17)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, -1, 1)"", ""(-1, 1, 1)""], [""(2000, 80, 120)"", ""(80, 2020, 120)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, -2, 8)"", ""(-2, 20, 8)""], [""(70, -3, 17)"", ""(-3, 80, 17)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, -1, 1)"", ""(-1, 1, 1)""], [""(2000, 80, 120)"", ""(80, 2020, 120)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,b,a,second,first,third,product,sum,difference,pppppp,input/codex/arithmetic/2503.txt,[],"[[""(8, 15, -2)"", ""(7, 8, 2)""], [""(17, 70, -3)"", ""(35, 17, 3)""], [""(1, 0, 1)"", ""(0, 1, -1)""], [""(1, 0, -1)"", ""(0, 1, 1)""], [""(120, 2000, 80)"", ""(1000, 120, -80)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(8, 15, -2)"", ""(7, 8, 2)""], [""(17, 70, -3)"", ""(35, 17, 3)""], [""(1, 0, 1)"", ""(0, 1, -1)""], [""(1, 0, -1)"", ""(0, 1, 1)""], [""(120, 2000, 80)"", ""(1000, 120, -80)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(8, 15, -2)"", ""(7, 8, 2)""], [""(17, 70, -3)"", ""(35, 17, 3)""], [""(1, 0, 1)"", ""(0, 1, -1)""], [""(1, 0, -1)"", ""(0, 1, 1)""], [""(120, 2000, 80)"", ""(1000, 120, -80)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,b,a,second,first,third,product,difference,sum,pppppp,input/codex/arithmetic/2505.txt,[],"[[""(-2, 15, 8)"", ""(15, 2, 8)""], [""(-3, 70, 17)"", ""(70, 3, 17)""], [""(1, 0, 1)"", ""(0, -1, 1)""], [""(-1, 0, 1)"", ""(0, 1, 1)""], [""(80, 2000, 120)"", ""(2000, -80, 120)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(-2, 15, 8)"", ""(15, 2, 8)""], [""(-3, 70, 17)"", ""(70, 3, 17)""], [""(1, 0, 1)"", ""(0, -1, 1)""], [""(-1, 0, 1)"", ""(0, 1, 1)""], [""(80, 2000, 120)"", ""(2000, -80, 120)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(-2, 15, 8)"", ""(15, 2, 8)""], [""(-3, 70, 17)"", ""(70, 3, 17)""], [""(1, 0, 1)"", ""(0, -1, 1)""], [""(-1, 0, 1)"", ""(0, 1, 1)""], [""(80, 2000, 120)"", ""(2000, -80, 120)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,b,a,second,third,first,sum,difference,product,pppppp,input/codex/arithmetic/2597.txt,[],"[[""(15, 8, -2)"", ""(8, -2, 15)""], [""(70, 17, -3)"", ""(17, -3, 70)""], [""(0, 1, 1)"", ""(1, 1, 0)""], [""(0, 1, -1)"", ""(1, -1, 0)""], [""(2000, 120, 80)"", ""(120, 80, 2000)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, 8, -2)"", ""(8, -2, 15)""], [""(70, 17, -3)"", ""(17, -3, 70)""], [""(0, 1, 1)"", ""(1, 1, 0)""], [""(0, 1, -1)"", ""(1, -1, 0)""], [""(2000, 120, 80)"", ""(120, 80, 2000)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, 8, -2)"", ""(8, -2, 15)""], [""(70, 17, -3)"", ""(17, -3, 70)""], [""(0, 1, 1)"", ""(1, 1, 0)""], [""(0, 1, -1)"", ""(1, -1, 0)""], [""(2000, 120, 80)"", ""(120, 80, 2000)""]]",[]
