factor1,factor2,factor3,factor1_result,factor2_result,factor3_result,result_emojis,result,model_input,failed_inputs,errors
11,3,7,Plang,Buzz,Plong,✅✅❌✅✅❌❌✅❌✅✅❌✅❌❌✅✅❌✅✅❌✅✅❌✅✅❌❌✅❌✅✅❌✅❌❌✅✅❌✅✅❌✅✅❌✅✅❌❌✅❌✅✅❌✅❌❌✅✅❌✅✅❌✅✅❌✅✅❌❌✅❌✅✅❌✅❌❌✅✅❌✅✅❌✅✅❌✅✅❌❌✅❌✅✅❌✅❌❌✅✅❌✅✅❌✅✅❌✅✅❌❌✅❌✅✅❌✅❌❌✅✅❌✅✅❌✅,ppfppffpfppfpffppfppfppfppffpfppfpffppfppfppfppffpfppfpffppfppfppfppffpfppfpffppfppfppfppffpfppfpffppfppfppfppffpfppfpffppfppfp,input/codex/raindrops/339.txt,"[[""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'BuzzPlong'"", ""'PlongPlang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'PlangBuzz'"", ""'PlangPlong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'BuzzPlong'"", ""'PlongPlang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'BuzzPlong'"", ""'PlongPlang'""], [""'PlangBuzz'"", ""'PlangPlong'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'PlangPlong'"", ""'PlangPlang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'BuzzPlong'"", ""'PlongPlang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'PlangBuzz'"", ""'PlangPlong'""], [""'Buzz'"", ""'Plong'""], [""'BuzzPlong'"", ""'PlongPlang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'BuzzPlong'"", ""'PlongPlang'""]]",[]
11,3,7,Fizz,Plang,Plong,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/342.txt,[],[]
11,3,7,Fizz,Plang,Buzz,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/344.txt,[],[]
11,3,7,Fizz,Pling,Plong,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/345.txt,[],[]
11,3,7,Fizz,Pling,Plang,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/346.txt,[],[]
11,3,7,Fizz,Pling,Buzz,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/347.txt,[],[]
11,3,7,Fizz,Buzz,Plong,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/348.txt,[],[]
11,3,7,Fizz,Buzz,Plang,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/349.txt,[],[]
11,3,5,Pling,Plang,Plong,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/351.txt,[],[]
11,3,5,Pling,Plang,Buzz,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/353.txt,[],[]
11,3,5,Pling,Buzz,Plong,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/357.txt,[],[]
11,3,5,Pling,Buzz,Plang,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/358.txt,[],[]
11,3,5,Plang,Pling,Plong,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/363.txt,[],[]
11,3,5,Plang,Pling,Buzz,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/365.txt,[],[]
11,3,5,Plang,Buzz,Plong,✅✅❌✅❌❌✅✅❌❌✅❌✅✅❌✅✅❌✅❌❌✅✅❌❌✅❌✅✅❌✅✅❌✅❌❌✅✅❌❌✅❌✅✅❌✅✅❌✅❌❌✅✅❌❌✅❌✅✅❌✅✅❌✅❌❌✅✅❌❌✅❌✅✅❌✅✅❌✅❌❌✅✅❌❌✅❌✅✅❌✅✅❌✅❌❌✅✅❌❌✅❌✅✅❌✅✅❌✅❌❌✅✅❌❌✅❌✅✅❌✅✅❌✅❌❌✅,ppfpffppffpfppfppfpffppffpfppfppfpffppffpfppfppfpffppffpfppfppfpffppffpfppfppfpffppffpfppfppfpffppffpfppfppfpffppffpfppfppfpffp,input/codex/raindrops/366.txt,"[[""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'BuzzPlong'"", ""'PlongPlang'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'BuzzPlong'"", ""'PlongPlang'""], [""'PlangBuzz'"", ""'PlangPlong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'BuzzPlong'"", ""'PlongPlang'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'PlangPlong'"", ""'PlangPlang'""], [""'Buzz'"", ""'Plong'""], [""'BuzzPlong'"", ""'PlongPlang'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'PlangBuzz'"", ""'PlangPlong'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'BuzzPlong'"", ""'PlongPlang'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'BuzzPlong'"", ""'PlongPlang'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'PlangBuzz'"", ""'PlangPlong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'BuzzPlong'"", ""'PlongPlang'""], [""'Buzz'"", ""'Plong'""], [""'PlangPlong'"", ""'PlangPlang'""], [""'Buzz'"", ""'Plong'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""], [""'BuzzPlong'"", ""'PlongPlang'""], [""'Buzz'"", ""'Plong'""], [""'Plong'"", ""'Plang'""], [""'Buzz'"", ""'Plong'""]]",[]
11,3,5,Fizz,Plang,Plong,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/369.txt,[],[]
11,3,5,Fizz,Plang,Buzz,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/371.txt,[],[]
11,3,5,Fizz,Pling,Plong,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/372.txt,[],[]
11,3,5,Fizz,Pling,Plang,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/373.txt,[],[]
11,3,5,Fizz,Pling,Buzz,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/374.txt,[],[]
11,3,5,Fizz,Buzz,Plong,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/375.txt,[],[]
11,3,5,Fizz,Buzz,Plang,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/376.txt,[],[]
13,5,7,Pling,Plang,Plong,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/486.txt,[],[]
13,5,7,Pling,Plang,Buzz,✅✅❌✅✅❌❌✅❌✅✅❌❌❌❌✅✅❌✅✅❌✅✅❌✅❌❌❌✅❌✅✅❌✅❌❌✅✅✅✅✅❌✅✅❌✅✅❌❌✅❌❌✅❌✅❌❌✅✅❌✅✅❌✅❌❌✅✅❌❌✅❌✅✅❌✅❌✅✅✅❌✅✅❌✅✅❌✅✅❌❌✅❌✅✅❌✅❌❌✅✅❌✅❌❌✅✅❌✅✅❌❌✅❌✅✅✅✅❌❌✅✅❌✅✅❌✅,ppfppffpfppffffppfppfppfpfffpfppfpffpppppfppfppffpffpfpffppfppfpffppffpfppfpfpppfppfppfppffpfppfpffppfpffppfppffpfppppffppfppfp,input/codex/raindrops/488.txt,"[[""'3'"", ""'Pling'""], [""'6'"", ""'Pling'""], [""'Buzz'"", ""'Plong'""], [""'9'"", ""'Pling'""], [""'12'"", ""'Pling'""], [""'Pling'"", ""'13'""], [""'Buzz'"", ""'Plong'""], [""'Plang'"", ""'PlingPlang'""], [""'18'"", ""'Pling'""], [""'Buzz'"", ""'PlingPlong'""], [""'24'"", ""'Pling'""], [""'Pling'"", ""'26'""], [""'27'"", ""'Pling'""], [""'Buzz'"", ""'Plong'""], [""'Plang'"", ""'PlingPlang'""], [""'33'"", ""'Pling'""], [""'PlangBuzz'"", ""'PlangPlong'""], [""'36'"", ""'Pling'""], [""'Buzz'"", ""'PlingPlong'""], [""'Plang'"", ""'PlingPlang'""], [""'48'"", ""'Pling'""], [""'Buzz'"", ""'Plong'""], [""'51'"", ""'Pling'""], [""'Pling'"", ""'52'""], [""'54'"", ""'Pling'""], [""'Buzz'"", ""'Plong'""], [""'57'"", ""'Pling'""], [""'Plang'"", ""'PlingPlang'""], [""'Buzz'"", ""'PlingPlong'""], [""'PlingPlang'"", ""'Plang'""], [""'66'"", ""'Pling'""], [""'69'"", ""'Pling'""], [""'PlangBuzz'"", ""'PlangPlong'""], [""'72'"", ""'Pling'""], [""'Plang'"", ""'PlingPlang'""], [""'Buzz'"", ""'Plong'""], [""'81'"", ""'Pling'""], [""'Buzz'"", ""'PlingPlong'""], [""'87'"", ""'Pling'""], [""'Plang'"", ""'PlingPlang'""], [""'PlingBuzz'"", ""'Plong'""], [""'93'"", ""'Pling'""], [""'96'"", ""'Pling'""], [""'Buzz'"", ""'Plong'""], [""'99'"", ""'Pling'""], [""'102'"", ""'Pling'""], [""'Pling'"", ""'104'""], [""'PlangBuzz'"", ""'PlingPlangPlong'""], [""'108'"", ""'Pling'""], [""'111'"", ""'Pling'""], [""'Buzz'"", ""'Plong'""], [""'114'"", ""'Pling'""], [""'Buzz'"", ""'Plong'""], [""'Plang'"", ""'PlingPlang'""], [""'123'"", ""'Pling'""], [""'Buzz'"", ""'PlingPlong'""]]",[]
13,5,7,Pling,Buzz,Plong,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/492.txt,[],[]
13,5,7,Pling,Buzz,Plang,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/493.txt,[],[]
13,5,7,Plang,Pling,Plong,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/498.txt,[],[]
13,5,7,Plang,Pling,Buzz,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/500.txt,[],[]
13,5,7,Plang,Buzz,Plong,✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,input/codex/raindrops/501.txt,[],[]
