small_ret,large_ret,default_ret,small_limit,large_limit,input,expected,actual,result,result_emojis,model_input
mouse,house,,-100,-1,10,'house',None,f,❌,input/codeparrot/small_or_large/384.txt
mouse,house,,-100,-1,100,'house',None,f,❌,input/codeparrot/small_or_large/384.txt
mouse,house,,-100,-1,1000,'house',None,f,❌,input/codeparrot/small_or_large/384.txt
mouse,house,,-100,-1,2000,'house',None,f,❌,input/codeparrot/small_or_large/384.txt
mouse,house,,-100,-1,1000000,'house',None,f,❌,input/codeparrot/small_or_large/384.txt
mouse,house,,-100,2,-100,None,'house',f,❌,input/codeparrot/small_or_large/385.txt
mouse,house,,-100,2,-1,None,'house',f,❌,input/codeparrot/small_or_large/385.txt
mouse,house,,-100,2,0,None,'house',f,❌,input/codeparrot/small_or_large/385.txt
mouse,house,,-100,2,10,'house',None,f,❌,input/codeparrot/small_or_large/385.txt
mouse,house,,-100,2,100,'house',None,f,❌,input/codeparrot/small_or_large/385.txt
mouse,house,,-100,2,1000,'house',None,f,❌,input/codeparrot/small_or_large/385.txt
mouse,house,,-100,2,2000,'house',None,f,❌,input/codeparrot/small_or_large/385.txt
mouse,house,,-100,2,1000000,'house',None,f,❌,input/codeparrot/small_or_large/385.txt
mouse,house,,-100,15,-100,None,'house',f,❌,input/codeparrot/small_or_large/386.txt
mouse,house,,-100,15,-1,None,'house',f,❌,input/codeparrot/small_or_large/386.txt
mouse,house,,-100,15,0,None,'house',f,❌,input/codeparrot/small_or_large/386.txt
mouse,house,,-100,15,10,None,'house',f,❌,input/codeparrot/small_or_large/386.txt
mouse,house,,-100,15,100,'house',None,f,❌,input/codeparrot/small_or_large/386.txt
mouse,house,,-100,15,1000,'house',None,f,❌,input/codeparrot/small_or_large/386.txt
mouse,house,,-100,15,2000,'house',None,f,❌,input/codeparrot/small_or_large/386.txt
mouse,house,,-100,15,1000000,'house',None,f,❌,input/codeparrot/small_or_large/386.txt
mouse,house,,-100,2000,-100,None,'house',f,❌,input/codeparrot/small_or_large/387.txt
mouse,house,,-100,2000,-1,None,'house',f,❌,input/codeparrot/small_or_large/387.txt
mouse,house,,-100,2000,0,None,'house',f,❌,input/codeparrot/small_or_large/387.txt
mouse,house,,-100,2000,10,None,'house',f,❌,input/codeparrot/small_or_large/387.txt
mouse,house,,-100,2000,100,None,'house',f,❌,input/codeparrot/small_or_large/387.txt
mouse,house,,-100,2000,1000,None,'house',f,❌,input/codeparrot/small_or_large/387.txt
mouse,house,,-100,2000,2000,'house',None,f,❌,input/codeparrot/small_or_large/387.txt
mouse,house,,-100,2000,1000000,'house',None,f,❌,input/codeparrot/small_or_large/387.txt
mouse,house,,2,15,-100,,,p,✅,input/codeparrot/small_or_large/390.txt
mouse,house,,2,15,-1,,,p,✅,input/codeparrot/small_or_large/390.txt
mouse,house,,2,15,0,,,p,✅,input/codeparrot/small_or_large/390.txt
mouse,house,,2,15,10,None,'house',f,❌,input/codeparrot/small_or_large/390.txt
mouse,house,,2,15,100,'house',None,f,❌,input/codeparrot/small_or_large/390.txt
mouse,house,,2,15,1000,'house',None,f,❌,input/codeparrot/small_or_large/390.txt
mouse,house,,2,15,2000,'house',None,f,❌,input/codeparrot/small_or_large/390.txt
mouse,house,,2,15,1000000,'house',None,f,❌,input/codeparrot/small_or_large/390.txt
mouse,house,,2,2000,-100,,,p,✅,input/codeparrot/small_or_large/391.txt
mouse,house,,2,2000,-1,,,p,✅,input/codeparrot/small_or_large/391.txt
mouse,house,,2,2000,0,,,p,✅,input/codeparrot/small_or_large/391.txt
mouse,house,,2,2000,10,None,'house',f,❌,input/codeparrot/small_or_large/391.txt
mouse,house,,2,2000,100,None,'house',f,❌,input/codeparrot/small_or_large/391.txt
mouse,house,,2,2000,1000,None,'house',f,❌,input/codeparrot/small_or_large/391.txt
mouse,house,,2,2000,2000,'house',None,f,❌,input/codeparrot/small_or_large/391.txt
mouse,house,,2,2000,1000000,'house',None,f,❌,input/codeparrot/small_or_large/391.txt
mouse,house,,10,15,-100,,,p,✅,input/codeparrot/small_or_large/394.txt
mouse,house,,10,15,-1,,,p,✅,input/codeparrot/small_or_large/394.txt
mouse,house,,10,15,0,,,p,✅,input/codeparrot/small_or_large/394.txt
mouse,house,,10,15,10,None,'house',f,❌,input/codeparrot/small_or_large/394.txt
mouse,house,,10,15,100,'house',None,f,❌,input/codeparrot/small_or_large/394.txt
mouse,house,,10,15,1000,'house',None,f,❌,input/codeparrot/small_or_large/394.txt
mouse,house,,10,15,2000,'house',None,f,❌,input/codeparrot/small_or_large/394.txt
mouse,house,,10,15,1000000,'house',None,f,❌,input/codeparrot/small_or_large/394.txt
mouse,house,,10,2000,-100,,,p,✅,input/codeparrot/small_or_large/395.txt
mouse,house,,10,2000,-1,,,p,✅,input/codeparrot/small_or_large/395.txt
mouse,house,,10,2000,0,,,p,✅,input/codeparrot/small_or_large/395.txt
mouse,house,,10,2000,10,None,'house',f,❌,input/codeparrot/small_or_large/395.txt
mouse,house,,10,2000,100,None,'house',f,❌,input/codeparrot/small_or_large/395.txt
mouse,house,,10,2000,1000,None,'house',f,❌,input/codeparrot/small_or_large/395.txt
mouse,house,,10,2000,2000,'house',None,f,❌,input/codeparrot/small_or_large/395.txt
mouse,house,,10,2000,1000000,'house',None,f,❌,input/codeparrot/small_or_large/395.txt
mouse,house,,1000,2000,-100,,,p,✅,input/codeparrot/small_or_large/399.txt
mouse,house,,1000,2000,-1,,,p,✅,input/codeparrot/small_or_large/399.txt
mouse,house,,1000,2000,0,,,p,✅,input/codeparrot/small_or_large/399.txt
mouse,house,,1000,2000,10,,,p,✅,input/codeparrot/small_or_large/399.txt
mouse,house,,1000,2000,100,,,p,✅,input/codeparrot/small_or_large/399.txt
mouse,house,,1000,2000,1000,None,'house',f,❌,input/codeparrot/small_or_large/399.txt
mouse,house,,1000,2000,2000,'house',None,f,❌,input/codeparrot/small_or_large/399.txt
mouse,house,,1000,2000,1000000,'house',None,f,❌,input/codeparrot/small_or_large/399.txt
mouse,house,None,-100,-1,-100,'None','house',f,❌,input/codeparrot/small_or_large/400.txt
mouse,house,None,-100,-1,-1,'house',None,f,❌,input/codeparrot/small_or_large/400.txt
mouse,house,None,-100,-1,0,'house',None,f,❌,input/codeparrot/small_or_large/400.txt
mouse,house,None,-100,-1,10,'house',None,f,❌,input/codeparrot/small_or_large/400.txt
mouse,house,None,-100,-1,100,'house',None,f,❌,input/codeparrot/small_or_large/400.txt
mouse,house,None,-100,-1,1000,'house',None,f,❌,input/codeparrot/small_or_large/400.txt
mouse,house,None,-100,-1,2000,'house',None,f,❌,input/codeparrot/small_or_large/400.txt
mouse,house,None,-100,-1,1000000,'house',None,f,❌,input/codeparrot/small_or_large/400.txt
mouse,house,None,-100,2,-100,'None','house',f,❌,input/codeparrot/small_or_large/401.txt
mouse,house,None,-100,2,-1,'None','house',f,❌,input/codeparrot/small_or_large/401.txt
mouse,house,None,-100,2,0,'None','house',f,❌,input/codeparrot/small_or_large/401.txt
mouse,house,None,-100,2,10,'house',None,f,❌,input/codeparrot/small_or_large/401.txt
mouse,house,None,-100,2,100,'house',None,f,❌,input/codeparrot/small_or_large/401.txt
mouse,house,None,-100,2,1000,'house',None,f,❌,input/codeparrot/small_or_large/401.txt
mouse,house,None,-100,2,2000,'house',None,f,❌,input/codeparrot/small_or_large/401.txt
mouse,house,None,-100,2,1000000,'house',None,f,❌,input/codeparrot/small_or_large/401.txt
mouse,house,None,-100,15,-100,'None','house',f,❌,input/codeparrot/small_or_large/402.txt
mouse,house,None,-100,15,-1,'None','house',f,❌,input/codeparrot/small_or_large/402.txt
mouse,house,None,-100,15,0,'None','house',f,❌,input/codeparrot/small_or_large/402.txt
mouse,house,None,-100,15,10,'None','house',f,❌,input/codeparrot/small_or_large/402.txt
mouse,house,None,-100,15,100,'house',None,f,❌,input/codeparrot/small_or_large/402.txt
mouse,house,None,-100,15,1000,'house',None,f,❌,input/codeparrot/small_or_large/402.txt
mouse,house,None,-100,15,2000,'house',None,f,❌,input/codeparrot/small_or_large/402.txt
mouse,house,None,-100,15,1000000,'house',None,f,❌,input/codeparrot/small_or_large/402.txt
mouse,house,None,-100,2000,-100,'None','house',f,❌,input/codeparrot/small_or_large/403.txt
mouse,house,None,-100,2000,-1,'None','house',f,❌,input/codeparrot/small_or_large/403.txt
mouse,house,None,-100,2000,0,'None','house',f,❌,input/codeparrot/small_or_large/403.txt
mouse,house,None,-100,2000,10,'None','house',f,❌,input/codeparrot/small_or_large/403.txt
mouse,house,None,-100,2000,100,'None','house',f,❌,input/codeparrot/small_or_large/403.txt
mouse,house,None,-100,2000,1000,'None','house',f,❌,input/codeparrot/small_or_large/403.txt
mouse,house,None,-100,2000,2000,'house',None,f,❌,input/codeparrot/small_or_large/403.txt
mouse,house,None,-100,2000,1000000,'house',None,f,❌,input/codeparrot/small_or_large/403.txt
mouse,house,None,2,15,-100,,,p,✅,input/codeparrot/small_or_large/406.txt
mouse,house,None,2,15,-1,,,p,✅,input/codeparrot/small_or_large/406.txt
mouse,house,None,2,15,0,,,p,✅,input/codeparrot/small_or_large/406.txt
mouse,house,None,2,15,10,'None','house',f,❌,input/codeparrot/small_or_large/406.txt
mouse,house,None,2,15,100,'house',None,f,❌,input/codeparrot/small_or_large/406.txt
mouse,house,None,2,15,1000,'house',None,f,❌,input/codeparrot/small_or_large/406.txt
mouse,house,None,2,15,2000,'house',None,f,❌,input/codeparrot/small_or_large/406.txt
mouse,house,None,2,15,1000000,'house',None,f,❌,input/codeparrot/small_or_large/406.txt
mouse,house,None,2,2000,-100,,,p,✅,input/codeparrot/small_or_large/407.txt
mouse,house,None,2,2000,-1,,,p,✅,input/codeparrot/small_or_large/407.txt
mouse,house,None,2,2000,0,,,p,✅,input/codeparrot/small_or_large/407.txt
mouse,house,None,2,2000,10,'None','house',f,❌,input/codeparrot/small_or_large/407.txt
mouse,house,None,2,2000,100,'None','house',f,❌,input/codeparrot/small_or_large/407.txt
mouse,house,None,2,2000,1000,'None','house',f,❌,input/codeparrot/small_or_large/407.txt
mouse,house,None,2,2000,2000,'house',None,f,❌,input/codeparrot/small_or_large/407.txt
mouse,house,None,2,2000,1000000,'house',None,f,❌,input/codeparrot/small_or_large/407.txt
mouse,house,None,10,15,-100,,,p,✅,input/codeparrot/small_or_large/410.txt
mouse,house,None,10,15,-1,,,p,✅,input/codeparrot/small_or_large/410.txt
mouse,house,None,10,15,0,,,p,✅,input/codeparrot/small_or_large/410.txt
mouse,house,None,10,15,10,'None','house',f,❌,input/codeparrot/small_or_large/410.txt
mouse,house,None,10,15,100,'house',None,f,❌,input/codeparrot/small_or_large/410.txt
mouse,house,None,10,15,1000,'house',None,f,❌,input/codeparrot/small_or_large/410.txt
mouse,house,None,10,15,2000,'house',None,f,❌,input/codeparrot/small_or_large/410.txt
mouse,house,None,10,15,1000000,'house',None,f,❌,input/codeparrot/small_or_large/410.txt
mouse,house,None,10,2000,-100,,,p,✅,input/codeparrot/small_or_large/411.txt
mouse,house,None,10,2000,-1,,,p,✅,input/codeparrot/small_or_large/411.txt
mouse,house,None,10,2000,0,,,p,✅,input/codeparrot/small_or_large/411.txt
mouse,house,None,10,2000,10,'None','house',f,❌,input/codeparrot/small_or_large/411.txt
mouse,house,None,10,2000,100,'None','house',f,❌,input/codeparrot/small_or_large/411.txt
mouse,house,None,10,2000,1000,'None','house',f,❌,input/codeparrot/small_or_large/411.txt
mouse,house,None,10,2000,2000,'house',None,f,❌,input/codeparrot/small_or_large/411.txt
mouse,house,None,10,2000,1000000,'house',None,f,❌,input/codeparrot/small_or_large/411.txt
mouse,house,None,1000,2000,-100,,,p,✅,input/codeparrot/small_or_large/415.txt
mouse,house,None,1000,2000,-1,,,p,✅,input/codeparrot/small_or_large/415.txt
mouse,house,None,1000,2000,0,,,p,✅,input/codeparrot/small_or_large/415.txt
mouse,house,None,1000,2000,10,,,p,✅,input/codeparrot/small_or_large/415.txt
mouse,house,None,1000,2000,100,,,p,✅,input/codeparrot/small_or_large/415.txt
mouse,house,None,1000,2000,1000,'None','house',f,❌,input/codeparrot/small_or_large/415.txt
mouse,house,None,1000,2000,2000,'house',None,f,❌,input/codeparrot/small_or_large/415.txt
mouse,house,None,1000,2000,1000000,'house',None,f,❌,input/codeparrot/small_or_large/415.txt
mouse,house,neither,-100,-1,-100,'neither','house',f,❌,input/codeparrot/small_or_large/416.txt
mouse,house,neither,-100,-1,-1,'house','large',f,❌,input/codeparrot/small_or_large/416.txt
mouse,house,neither,-100,-1,0,'house','large',f,❌,input/codeparrot/small_or_large/416.txt
mouse,house,neither,-100,-1,10,'house','large',f,❌,input/codeparrot/small_or_large/416.txt
mouse,house,neither,-100,-1,100,'house','large',f,❌,input/codeparrot/small_or_large/416.txt
mouse,house,neither,-100,-1,1000,'house','large',f,❌,input/codeparrot/small_or_large/416.txt
mouse,house,neither,-100,-1,2000,'house','large',f,❌,input/codeparrot/small_or_large/416.txt
mouse,house,neither,-100,-1,1000000,'house','large',f,❌,input/codeparrot/small_or_large/416.txt
mouse,house,neither,-100,2,-100,'neither','house',f,❌,input/codeparrot/small_or_large/417.txt
mouse,house,neither,-100,2,-1,'neither','house',f,❌,input/codeparrot/small_or_large/417.txt
mouse,house,neither,-100,2,0,'neither','house',f,❌,input/codeparrot/small_or_large/417.txt
mouse,house,neither,-100,2,10,'house','large',f,❌,input/codeparrot/small_or_large/417.txt
mouse,house,neither,-100,2,100,'house','large',f,❌,input/codeparrot/small_or_large/417.txt
mouse,house,neither,-100,2,1000,'house','large',f,❌,input/codeparrot/small_or_large/417.txt
mouse,house,neither,-100,2,2000,'house','large',f,❌,input/codeparrot/small_or_large/417.txt
mouse,house,neither,-100,2,1000000,'house','large',f,❌,input/codeparrot/small_or_large/417.txt
mouse,house,neither,-100,15,-100,'neither','house',f,❌,input/codeparrot/small_or_large/418.txt
mouse,house,neither,-100,15,-1,'neither','house',f,❌,input/codeparrot/small_or_large/418.txt
mouse,house,neither,-100,15,0,'neither','house',f,❌,input/codeparrot/small_or_large/418.txt
mouse,house,neither,-100,15,10,'neither','house',f,❌,input/codeparrot/small_or_large/418.txt
mouse,house,neither,-100,15,100,'house','large',f,❌,input/codeparrot/small_or_large/418.txt
mouse,house,neither,-100,15,1000,'house','large',f,❌,input/codeparrot/small_or_large/418.txt
mouse,house,neither,-100,15,2000,'house','large',f,❌,input/codeparrot/small_or_large/418.txt
mouse,house,neither,-100,15,1000000,'house','large',f,❌,input/codeparrot/small_or_large/418.txt
mouse,house,neither,-100,2000,-100,'neither','house',f,❌,input/codeparrot/small_or_large/419.txt
mouse,house,neither,-100,2000,-1,'neither','house',f,❌,input/codeparrot/small_or_large/419.txt
mouse,house,neither,-100,2000,0,'neither','house',f,❌,input/codeparrot/small_or_large/419.txt
mouse,house,neither,-100,2000,10,'neither','house',f,❌,input/codeparrot/small_or_large/419.txt
mouse,house,neither,-100,2000,100,'neither','house',f,❌,input/codeparrot/small_or_large/419.txt
mouse,house,neither,-100,2000,1000,'neither','house',f,❌,input/codeparrot/small_or_large/419.txt
mouse,house,neither,-100,2000,2000,'house','large',f,❌,input/codeparrot/small_or_large/419.txt
mouse,house,neither,-100,2000,1000000,'house','large',f,❌,input/codeparrot/small_or_large/419.txt
mouse,house,neither,2,15,-100,,,p,✅,input/codeparrot/small_or_large/422.txt
mouse,house,neither,2,15,-1,,,p,✅,input/codeparrot/small_or_large/422.txt
mouse,house,neither,2,15,0,,,p,✅,input/codeparrot/small_or_large/422.txt
mouse,house,neither,2,15,10,'neither','house',f,❌,input/codeparrot/small_or_large/422.txt
mouse,house,neither,2,15,100,'house','large',f,❌,input/codeparrot/small_or_large/422.txt
mouse,house,neither,2,15,1000,'house','large',f,❌,input/codeparrot/small_or_large/422.txt
mouse,house,neither,2,15,2000,'house','large',f,❌,input/codeparrot/small_or_large/422.txt
mouse,house,neither,2,15,1000000,'house','large',f,❌,input/codeparrot/small_or_large/422.txt
mouse,house,neither,2,2000,-100,,,p,✅,input/codeparrot/small_or_large/423.txt
mouse,house,neither,2,2000,-1,,,p,✅,input/codeparrot/small_or_large/423.txt
mouse,house,neither,2,2000,0,,,p,✅,input/codeparrot/small_or_large/423.txt
mouse,house,neither,2,2000,10,'neither','house',f,❌,input/codeparrot/small_or_large/423.txt
mouse,house,neither,2,2000,100,'neither','house',f,❌,input/codeparrot/small_or_large/423.txt
mouse,house,neither,2,2000,1000,'neither','house',f,❌,input/codeparrot/small_or_large/423.txt
mouse,house,neither,2,2000,2000,'house','large',f,❌,input/codeparrot/small_or_large/423.txt
mouse,house,neither,2,2000,1000000,'house','large',f,❌,input/codeparrot/small_or_large/423.txt
mouse,house,neither,10,15,-100,,,p,✅,input/codeparrot/small_or_large/426.txt
mouse,house,neither,10,15,-1,,,p,✅,input/codeparrot/small_or_large/426.txt
mouse,house,neither,10,15,0,,,p,✅,input/codeparrot/small_or_large/426.txt
mouse,house,neither,10,15,10,'neither','house',f,❌,input/codeparrot/small_or_large/426.txt
mouse,house,neither,10,15,100,'house','large',f,❌,input/codeparrot/small_or_large/426.txt
mouse,house,neither,10,15,1000,'house','large',f,❌,input/codeparrot/small_or_large/426.txt
mouse,house,neither,10,15,2000,'house','large',f,❌,input/codeparrot/small_or_large/426.txt
mouse,house,neither,10,15,1000000,'house','large',f,❌,input/codeparrot/small_or_large/426.txt
mouse,house,neither,10,2000,-100,,,p,✅,input/codeparrot/small_or_large/427.txt
mouse,house,neither,10,2000,-1,,,p,✅,input/codeparrot/small_or_large/427.txt
mouse,house,neither,10,2000,0,,,p,✅,input/codeparrot/small_or_large/427.txt
mouse,house,neither,10,2000,10,'neither','house',f,❌,input/codeparrot/small_or_large/427.txt
mouse,house,neither,10,2000,100,'neither','house',f,❌,input/codeparrot/small_or_large/427.txt
mouse,house,neither,10,2000,1000,'neither','house',f,❌,input/codeparrot/small_or_large/427.txt
mouse,house,neither,10,2000,2000,'house','large',f,❌,input/codeparrot/small_or_large/427.txt
mouse,house,neither,10,2000,1000000,'house','large',f,❌,input/codeparrot/small_or_large/427.txt
mouse,house,neither,1000,2000,-100,,,p,✅,input/codeparrot/small_or_large/431.txt
mouse,house,neither,1000,2000,-1,,,p,✅,input/codeparrot/small_or_large/431.txt
mouse,house,neither,1000,2000,0,,,p,✅,input/codeparrot/small_or_large/431.txt
mouse,house,neither,1000,2000,10,,,p,✅,input/codeparrot/small_or_large/431.txt
mouse,house,neither,1000,2000,100,,,p,✅,input/codeparrot/small_or_large/431.txt
mouse,house,neither,1000,2000,1000,'neither','house',f,❌,input/codeparrot/small_or_large/431.txt
mouse,house,neither,1000,2000,2000,'house','large',f,❌,input/codeparrot/small_or_large/431.txt
mouse,house,neither,1000,2000,1000000,'house','large',f,❌,input/codeparrot/small_or_large/431.txt
