var1_name,var2_name,line_order1,line_order2,line_order3,op1,op2,op3,input,result,result_emojis,model_input,expected,actual
fkrjf4ifji4ofj,a,first,third,second,difference,sum,product,"[1, 0]",f,❌,input/codeparrot/arithmetic/4574.txt,"(1, 0, 1)",1
fkrjf4ifji4ofj,a,first,third,second,difference,sum,product,"[0, 1]",f,❌,input/codeparrot/arithmetic/4574.txt,"(-1, 0, 1)",1
fkrjf4ifji4ofj,a,first,third,second,difference,sum,product,"[100, 20]",f,❌,input/codeparrot/arithmetic/4574.txt,"(80, 2000, 120)",0
fkrjf4ifji4ofj,a,first,third,second,difference,product,sum,"[3, 5]",f,❌,input/codeparrot/arithmetic/4578.txt,"(-2, 8, 15)",0
fkrjf4ifji4ofj,a,first,third,second,difference,product,sum,"[7, 10]",f,❌,input/codeparrot/arithmetic/4578.txt,"(-3, 17, 70)",1
fkrjf4ifji4ofj,a,first,third,second,difference,product,sum,"[0, 0]",f,❌,input/codeparrot/arithmetic/4578.txt,"(0, 0, 0)",0
fkrjf4ifji4ofj,a,first,third,second,difference,product,sum,"[1, 0]",f,❌,input/codeparrot/arithmetic/4578.txt,"(1, 1, 0)",1
fkrjf4ifji4ofj,a,first,third,second,difference,product,sum,"[0, 1]",f,❌,input/codeparrot/arithmetic/4578.txt,"(-1, 1, 0)",1
fkrjf4ifji4ofj,a,first,third,second,difference,product,sum,"[100, 20]",f,❌,input/codeparrot/arithmetic/4578.txt,"(80, 120, 2000)",0
fkrjf4ifji4ofj,a,first,third,second,product,sum,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/4582.txt,,
fkrjf4ifji4ofj,a,first,third,second,product,sum,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/4582.txt,,
fkrjf4ifji4ofj,a,first,third,second,product,sum,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/4582.txt,,
fkrjf4ifji4ofj,a,first,third,second,product,sum,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/4582.txt,,
fkrjf4ifji4ofj,a,first,third,second,product,sum,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/4582.txt,,
fkrjf4ifji4ofj,a,first,third,second,product,sum,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/4582.txt,,
fkrjf4ifji4ofj,a,first,third,second,product,difference,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/4584.txt,,
fkrjf4ifji4ofj,a,first,third,second,product,difference,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/4584.txt,,
fkrjf4ifji4ofj,a,first,third,second,product,difference,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/4584.txt,,
fkrjf4ifji4ofj,a,first,third,second,product,difference,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/4584.txt,,
fkrjf4ifji4ofj,a,first,third,second,product,difference,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/4584.txt,,
fkrjf4ifji4ofj,a,first,third,second,product,difference,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/4584.txt,,
fkrjf4ifji4ofj,a,second,first,third,sum,difference,product,"[3, 5]",f,❌,input/codeparrot/arithmetic/4676.txt,"(-2, 8, 15)",0
fkrjf4ifji4ofj,a,second,first,third,sum,difference,product,"[7, 10]",f,❌,input/codeparrot/arithmetic/4676.txt,"(-3, 17, 70)",1
fkrjf4ifji4ofj,a,second,first,third,sum,difference,product,"[0, 0]",f,❌,input/codeparrot/arithmetic/4676.txt,"(0, 0, 0)",0
fkrjf4ifji4ofj,a,second,first,third,sum,difference,product,"[1, 0]",f,❌,input/codeparrot/arithmetic/4676.txt,"(1, 1, 0)",1
fkrjf4ifji4ofj,a,second,first,third,sum,difference,product,"[0, 1]",f,❌,input/codeparrot/arithmetic/4676.txt,"(-1, 1, 0)",1
fkrjf4ifji4ofj,a,second,first,third,sum,difference,product,"[100, 20]",f,❌,input/codeparrot/arithmetic/4676.txt,"(80, 120, 2000)",0
fkrjf4ifji4ofj,a,second,first,third,sum,product,difference,"[3, 5]",f,❌,input/codeparrot/arithmetic/4678.txt,"(15, 8, -2)",1
fkrjf4ifji4ofj,a,second,first,third,sum,product,difference,"[7, 10]",f,❌,input/codeparrot/arithmetic/4678.txt,"(70, 17, -3)",0
fkrjf4ifji4ofj,a,second,first,third,sum,product,difference,"[0, 0]",f,❌,input/codeparrot/arithmetic/4678.txt,"(0, 0, 0)",0
fkrjf4ifji4ofj,a,second,first,third,sum,product,difference,"[1, 0]",f,❌,input/codeparrot/arithmetic/4678.txt,"(0, 1, 1)",0
fkrjf4ifji4ofj,a,second,first,third,sum,product,difference,"[0, 1]",f,❌,input/codeparrot/arithmetic/4678.txt,"(0, 1, -1)",0
fkrjf4ifji4ofj,a,second,first,third,sum,product,difference,"[100, 20]",f,❌,input/codeparrot/arithmetic/4678.txt,"(2000, 120, 80)",0
fkrjf4ifji4ofj,a,second,first,third,difference,sum,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/4682.txt,,
fkrjf4ifji4ofj,a,second,first,third,difference,sum,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/4682.txt,,
fkrjf4ifji4ofj,a,second,first,third,difference,sum,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/4682.txt,,
fkrjf4ifji4ofj,a,second,first,third,difference,sum,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/4682.txt,,
fkrjf4ifji4ofj,a,second,first,third,difference,sum,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/4682.txt,,
fkrjf4ifji4ofj,a,second,first,third,difference,sum,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/4682.txt,,
fkrjf4ifji4ofj,a,second,first,third,difference,product,sum,"[3, 5]",f,❌,input/codeparrot/arithmetic/4686.txt,"(15, -2, 8)",0
fkrjf4ifji4ofj,a,second,first,third,difference,product,sum,"[7, 10]",f,❌,input/codeparrot/arithmetic/4686.txt,"(70, -3, 17)",1
fkrjf4ifji4ofj,a,second,first,third,difference,product,sum,"[0, 0]",f,❌,input/codeparrot/arithmetic/4686.txt,"(0, 0, 0)",0
fkrjf4ifji4ofj,a,second,first,third,difference,product,sum,"[1, 0]",f,❌,input/codeparrot/arithmetic/4686.txt,"(0, 1, 1)",1
fkrjf4ifji4ofj,a,second,first,third,difference,product,sum,"[0, 1]",f,❌,input/codeparrot/arithmetic/4686.txt,"(0, -1, 1)",1
fkrjf4ifji4ofj,a,second,first,third,difference,product,sum,"[100, 20]",f,❌,input/codeparrot/arithmetic/4686.txt,"(2000, 80, 120)",0
fkrjf4ifji4ofj,a,second,first,third,product,sum,difference,"[3, 5]",f,❌,input/codeparrot/arithmetic/4690.txt,"(8, 15, -2)",1
fkrjf4ifji4ofj,a,second,first,third,product,sum,difference,"[7, 10]",f,❌,input/codeparrot/arithmetic/4690.txt,"(17, 70, -3)",0
fkrjf4ifji4ofj,a,second,first,third,product,sum,difference,"[0, 0]",f,❌,input/codeparrot/arithmetic/4690.txt,"(0, 0, 0)",0
fkrjf4ifji4ofj,a,second,first,third,product,sum,difference,"[1, 0]",f,❌,input/codeparrot/arithmetic/4690.txt,"(1, 0, 1)",0
fkrjf4ifji4ofj,a,second,first,third,product,sum,difference,"[0, 1]",f,❌,input/codeparrot/arithmetic/4690.txt,"(1, 0, -1)",0
fkrjf4ifji4ofj,a,second,first,third,product,sum,difference,"[100, 20]",f,❌,input/codeparrot/arithmetic/4690.txt,"(120, 2000, 80)",0
fkrjf4ifji4ofj,a,second,first,third,product,difference,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/4692.txt,,
fkrjf4ifji4ofj,a,second,first,third,product,difference,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/4692.txt,,
fkrjf4ifji4ofj,a,second,first,third,product,difference,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/4692.txt,,
fkrjf4ifji4ofj,a,second,first,third,product,difference,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/4692.txt,,
fkrjf4ifji4ofj,a,second,first,third,product,difference,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/4692.txt,,
fkrjf4ifji4ofj,a,second,first,third,product,difference,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/4692.txt,,
fkrjf4ifji4ofj,a,second,third,first,sum,difference,product,"[3, 5]",f,❌,input/codeparrot/arithmetic/4784.txt,"(15, 8, -2)",1
fkrjf4ifji4ofj,a,second,third,first,sum,difference,product,"[7, 10]",f,❌,input/codeparrot/arithmetic/4784.txt,"(70, 17, -3)",0
fkrjf4ifji4ofj,a,second,third,first,sum,difference,product,"[0, 0]",f,❌,input/codeparrot/arithmetic/4784.txt,"(0, 0, 0)",0
fkrjf4ifji4ofj,a,second,third,first,sum,difference,product,"[1, 0]",f,❌,input/codeparrot/arithmetic/4784.txt,"(0, 1, 1)",0
fkrjf4ifji4ofj,a,second,third,first,sum,difference,product,"[0, 1]",f,❌,input/codeparrot/arithmetic/4784.txt,"(0, 1, -1)",0
fkrjf4ifji4ofj,a,second,third,first,sum,difference,product,"[100, 20]",f,❌,input/codeparrot/arithmetic/4784.txt,"(2000, 120, 80)",0
fkrjf4ifji4ofj,a,second,third,first,sum,product,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/4786.txt,,
fkrjf4ifji4ofj,a,second,third,first,sum,product,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/4786.txt,,
fkrjf4ifji4ofj,a,second,third,first,sum,product,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/4786.txt,,
fkrjf4ifji4ofj,a,second,third,first,sum,product,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/4786.txt,,
fkrjf4ifji4ofj,a,second,third,first,sum,product,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/4786.txt,,
fkrjf4ifji4ofj,a,second,third,first,sum,product,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/4786.txt,,
fkrjf4ifji4ofj,a,second,third,first,difference,sum,product,"[3, 5]",f,❌,input/codeparrot/arithmetic/4790.txt,"(15, -2, 8)",0
fkrjf4ifji4ofj,a,second,third,first,difference,sum,product,"[7, 10]",f,❌,input/codeparrot/arithmetic/4790.txt,"(70, -3, 17)",1
fkrjf4ifji4ofj,a,second,third,first,difference,sum,product,"[0, 0]",f,❌,input/codeparrot/arithmetic/4790.txt,"(0, 0, 0)",0
fkrjf4ifji4ofj,a,second,third,first,difference,sum,product,"[1, 0]",f,❌,input/codeparrot/arithmetic/4790.txt,"(0, 1, 1)",1
fkrjf4ifji4ofj,a,second,third,first,difference,sum,product,"[0, 1]",f,❌,input/codeparrot/arithmetic/4790.txt,"(0, -1, 1)",1
fkrjf4ifji4ofj,a,second,third,first,difference,sum,product,"[100, 20]",f,❌,input/codeparrot/arithmetic/4790.txt,"(2000, 80, 120)",0
fkrjf4ifji4ofj,a,second,third,first,difference,product,sum,"[3, 5]",f,❌,input/codeparrot/arithmetic/4794.txt,"(8, -2, 15)",0
fkrjf4ifji4ofj,a,second,third,first,difference,product,sum,"[7, 10]",f,❌,input/codeparrot/arithmetic/4794.txt,"(17, -3, 70)",1
fkrjf4ifji4ofj,a,second,third,first,difference,product,sum,"[0, 0]",f,❌,input/codeparrot/arithmetic/4794.txt,"(0, 0, 0)",0
fkrjf4ifji4ofj,a,second,third,first,difference,product,sum,"[1, 0]",f,❌,input/codeparrot/arithmetic/4794.txt,"(1, 1, 0)",1
fkrjf4ifji4ofj,a,second,third,first,difference,product,sum,"[0, 1]",f,❌,input/codeparrot/arithmetic/4794.txt,"(1, -1, 0)",1
fkrjf4ifji4ofj,a,second,third,first,difference,product,sum,"[100, 20]",f,❌,input/codeparrot/arithmetic/4794.txt,"(120, 80, 2000)",0
fkrjf4ifji4ofj,a,second,third,first,product,sum,difference,"[3, 5]",f,❌,input/codeparrot/arithmetic/4798.txt,"(-2, 15, 8)",1
fkrjf4ifji4ofj,a,second,third,first,product,sum,difference,"[7, 10]",f,❌,input/codeparrot/arithmetic/4798.txt,"(-3, 70, 17)",0
fkrjf4ifji4ofj,a,second,third,first,product,sum,difference,"[0, 0]",f,❌,input/codeparrot/arithmetic/4798.txt,"(0, 0, 0)",0
fkrjf4ifji4ofj,a,second,third,first,product,sum,difference,"[1, 0]",f,❌,input/codeparrot/arithmetic/4798.txt,"(1, 0, 1)",0
fkrjf4ifji4ofj,a,second,third,first,product,sum,difference,"[0, 1]",f,❌,input/codeparrot/arithmetic/4798.txt,"(-1, 0, 1)",0
fkrjf4ifji4ofj,a,second,third,first,product,sum,difference,"[100, 20]",f,❌,input/codeparrot/arithmetic/4798.txt,"(80, 2000, 120)",0
fkrjf4ifji4ofj,a,second,third,first,product,difference,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/4800.txt,,
fkrjf4ifji4ofj,a,second,third,first,product,difference,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/4800.txt,,
fkrjf4ifji4ofj,a,second,third,first,product,difference,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/4800.txt,,
fkrjf4ifji4ofj,a,second,third,first,product,difference,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/4800.txt,,
fkrjf4ifji4ofj,a,second,third,first,product,difference,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/4800.txt,,
fkrjf4ifji4ofj,a,second,third,first,product,difference,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/4800.txt,,
fkrjf4ifji4ofj,a,third,first,second,sum,difference,product,"[3, 5]",f,❌,input/codeparrot/arithmetic/4892.txt,"(-2, 15, 8)",1
fkrjf4ifji4ofj,a,third,first,second,sum,difference,product,"[7, 10]",f,❌,input/codeparrot/arithmetic/4892.txt,"(-3, 70, 17)",0
fkrjf4ifji4ofj,a,third,first,second,sum,difference,product,"[0, 0]",f,❌,input/codeparrot/arithmetic/4892.txt,"(0, 0, 0)",0
fkrjf4ifji4ofj,a,third,first,second,sum,difference,product,"[1, 0]",f,❌,input/codeparrot/arithmetic/4892.txt,"(1, 0, 1)",0
fkrjf4ifji4ofj,a,third,first,second,sum,difference,product,"[0, 1]",f,❌,input/codeparrot/arithmetic/4892.txt,"(-1, 0, 1)",0
fkrjf4ifji4ofj,a,third,first,second,sum,difference,product,"[100, 20]",f,❌,input/codeparrot/arithmetic/4892.txt,"(80, 2000, 120)",0
fkrjf4ifji4ofj,a,third,first,second,sum,product,difference,"[3, 5]",f,❌,input/codeparrot/arithmetic/4894.txt,"(15, -2, 8)",1
fkrjf4ifji4ofj,a,third,first,second,sum,product,difference,"[7, 10]",f,❌,input/codeparrot/arithmetic/4894.txt,"(70, -3, 17)",0
fkrjf4ifji4ofj,a,third,first,second,sum,product,difference,"[0, 0]",f,❌,input/codeparrot/arithmetic/4894.txt,"(0, 0, 0)",0
fkrjf4ifji4ofj,a,third,first,second,sum,product,difference,"[1, 0]",f,❌,input/codeparrot/arithmetic/4894.txt,"(0, 1, 1)",0
fkrjf4ifji4ofj,a,third,first,second,sum,product,difference,"[0, 1]",f,❌,input/codeparrot/arithmetic/4894.txt,"(0, -1, 1)",0
fkrjf4ifji4ofj,a,third,first,second,sum,product,difference,"[100, 20]",f,❌,input/codeparrot/arithmetic/4894.txt,"(2000, 80, 120)",0
fkrjf4ifji4ofj,a,third,first,second,difference,sum,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/4898.txt,,
fkrjf4ifji4ofj,a,third,first,second,difference,sum,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/4898.txt,,
fkrjf4ifji4ofj,a,third,first,second,difference,sum,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/4898.txt,,
fkrjf4ifji4ofj,a,third,first,second,difference,sum,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/4898.txt,,
fkrjf4ifji4ofj,a,third,first,second,difference,sum,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/4898.txt,,
fkrjf4ifji4ofj,a,third,first,second,difference,sum,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/4898.txt,,
fkrjf4ifji4ofj,a,third,first,second,difference,product,sum,"[3, 5]",f,❌,input/codeparrot/arithmetic/4902.txt,"(15, 8, -2)",0
fkrjf4ifji4ofj,a,third,first,second,difference,product,sum,"[7, 10]",f,❌,input/codeparrot/arithmetic/4902.txt,"(70, 17, -3)",1
fkrjf4ifji4ofj,a,third,first,second,difference,product,sum,"[0, 0]",f,❌,input/codeparrot/arithmetic/4902.txt,"(0, 0, 0)",0
fkrjf4ifji4ofj,a,third,first,second,difference,product,sum,"[1, 0]",f,❌,input/codeparrot/arithmetic/4902.txt,"(0, 1, 1)",1
fkrjf4ifji4ofj,a,third,first,second,difference,product,sum,"[0, 1]",f,❌,input/codeparrot/arithmetic/4902.txt,"(0, 1, -1)",1
fkrjf4ifji4ofj,a,third,first,second,difference,product,sum,"[100, 20]",f,❌,input/codeparrot/arithmetic/4902.txt,"(2000, 120, 80)",0
fkrjf4ifji4ofj,a,third,first,second,product,sum,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/4906.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,sum,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/4906.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,sum,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/4906.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,sum,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/4906.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,sum,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/4906.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,sum,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/4906.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,difference,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/4908.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,difference,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/4908.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,difference,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/4908.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,difference,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/4908.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,difference,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/4908.txt,,
fkrjf4ifji4ofj,a,third,first,second,product,difference,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/4908.txt,,
fkrjf4ifji4ofj,a,third,second,first,sum,difference,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/4946.txt,,
fkrjf4ifji4ofj,a,third,second,first,sum,difference,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/4946.txt,,
fkrjf4ifji4ofj,a,third,second,first,sum,difference,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/4946.txt,,
fkrjf4ifji4ofj,a,third,second,first,sum,difference,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/4946.txt,,
fkrjf4ifji4ofj,a,third,second,first,sum,difference,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/4946.txt,,
fkrjf4ifji4ofj,a,third,second,first,sum,difference,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/4946.txt,,
fkrjf4ifji4ofj,a,third,second,first,sum,product,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/4948.txt,,
fkrjf4ifji4ofj,a,third,second,first,sum,product,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/4948.txt,,
fkrjf4ifji4ofj,a,third,second,first,sum,product,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/4948.txt,,
fkrjf4ifji4ofj,a,third,second,first,sum,product,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/4948.txt,,
fkrjf4ifji4ofj,a,third,second,first,sum,product,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/4948.txt,,
fkrjf4ifji4ofj,a,third,second,first,sum,product,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/4948.txt,,
fkrjf4ifji4ofj,a,third,second,first,difference,sum,product,"[3, 5]",f,❌,input/codeparrot/arithmetic/4952.txt,"(15, 8, -2)",0
fkrjf4ifji4ofj,a,third,second,first,difference,sum,product,"[7, 10]",f,❌,input/codeparrot/arithmetic/4952.txt,"(70, 17, -3)",1
fkrjf4ifji4ofj,a,third,second,first,difference,sum,product,"[0, 0]",f,❌,input/codeparrot/arithmetic/4952.txt,"(0, 0, 0)",0
fkrjf4ifji4ofj,a,third,second,first,difference,sum,product,"[1, 0]",f,❌,input/codeparrot/arithmetic/4952.txt,"(0, 1, 1)",1
fkrjf4ifji4ofj,a,third,second,first,difference,sum,product,"[0, 1]",f,❌,input/codeparrot/arithmetic/4952.txt,"(0, 1, -1)",1
fkrjf4ifji4ofj,a,third,second,first,difference,sum,product,"[100, 20]",f,❌,input/codeparrot/arithmetic/4952.txt,"(2000, 120, 80)",0
fkrjf4ifji4ofj,a,third,second,first,difference,product,sum,"[3, 5]",f,❌,input/codeparrot/arithmetic/4956.txt,"(8, 15, -2)",0
fkrjf4ifji4ofj,a,third,second,first,difference,product,sum,"[7, 10]",f,❌,input/codeparrot/arithmetic/4956.txt,"(17, 70, -3)",1
fkrjf4ifji4ofj,a,third,second,first,difference,product,sum,"[0, 0]",f,❌,input/codeparrot/arithmetic/4956.txt,"(0, 0, 0)",0
fkrjf4ifji4ofj,a,third,second,first,difference,product,sum,"[1, 0]",f,❌,input/codeparrot/arithmetic/4956.txt,"(1, 0, 1)",1
fkrjf4ifji4ofj,a,third,second,first,difference,product,sum,"[0, 1]",f,❌,input/codeparrot/arithmetic/4956.txt,"(1, 0, -1)",1
fkrjf4ifji4ofj,a,third,second,first,difference,product,sum,"[100, 20]",f,❌,input/codeparrot/arithmetic/4956.txt,"(120, 2000, 80)",0
fkrjf4ifji4ofj,a,third,second,first,product,sum,difference,"[3, 5]",f,❌,input/codeparrot/arithmetic/4960.txt,"(-2, 8, 15)",1
fkrjf4ifji4ofj,a,third,second,first,product,sum,difference,"[7, 10]",f,❌,input/codeparrot/arithmetic/4960.txt,"(-3, 17, 70)",0
fkrjf4ifji4ofj,a,third,second,first,product,sum,difference,"[0, 0]",f,❌,input/codeparrot/arithmetic/4960.txt,"(0, 0, 0)",0
fkrjf4ifji4ofj,a,third,second,first,product,sum,difference,"[1, 0]",f,❌,input/codeparrot/arithmetic/4960.txt,"(1, 1, 0)",0
fkrjf4ifji4ofj,a,third,second,first,product,sum,difference,"[0, 1]",f,❌,input/codeparrot/arithmetic/4960.txt,"(-1, 1, 0)",0
fkrjf4ifji4ofj,a,third,second,first,product,sum,difference,"[100, 20]",f,❌,input/codeparrot/arithmetic/4960.txt,"(80, 120, 2000)",0
fkrjf4ifji4ofj,a,third,second,first,product,difference,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/4962.txt,,
fkrjf4ifji4ofj,a,third,second,first,product,difference,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/4962.txt,,
fkrjf4ifji4ofj,a,third,second,first,product,difference,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/4962.txt,,
fkrjf4ifji4ofj,a,third,second,first,product,difference,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/4962.txt,,
fkrjf4ifji4ofj,a,third,second,first,product,difference,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/4962.txt,,
fkrjf4ifji4ofj,a,third,second,first,product,difference,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/4962.txt,,
fkrjf4ifji4ofj,b,first,second,third,sum,difference,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/5243.txt,,
fkrjf4ifji4ofj,b,first,second,third,sum,difference,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/5243.txt,,
fkrjf4ifji4ofj,b,first,second,third,sum,difference,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/5243.txt,,
fkrjf4ifji4ofj,b,first,second,third,sum,difference,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/5243.txt,,
fkrjf4ifji4ofj,b,first,second,third,sum,difference,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/5243.txt,,
fkrjf4ifji4ofj,b,first,second,third,sum,difference,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/5243.txt,,
fkrjf4ifji4ofj,b,first,second,third,sum,product,difference,"[3, 5]",f,❌,input/codeparrot/arithmetic/5245.txt,"(8, 15, -2)",1.875
fkrjf4ifji4ofj,b,first,second,third,sum,product,difference,"[7, 10]",f,❌,input/codeparrot/arithmetic/5245.txt,"(17, 70, -3)",4.117647058823529
fkrjf4ifji4ofj,b,first,second,third,sum,product,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/5245.txt,,
fkrjf4ifji4ofj,b,first,second,third,sum,product,difference,"[1, 0]",f,❌,input/codeparrot/arithmetic/5245.txt,"(1, 0, 1)",0.0
fkrjf4ifji4ofj,b,first,second,third,sum,product,difference,"[0, 1]",f,❌,input/codeparrot/arithmetic/5245.txt,"(1, 0, -1)",0.0
fkrjf4ifji4ofj,b,first,second,third,sum,product,difference,"[100, 20]",f,❌,input/codeparrot/arithmetic/5245.txt,"(120, 2000, 80)",16.666666666666668
fkrjf4ifji4ofj,b,first,second,third,difference,sum,product,"[3, 5]",f,❌,input/codeparrot/arithmetic/5249.txt,"(-2, 8, 15)",-0.25
fkrjf4ifji4ofj,b,first,second,third,difference,sum,product,"[7, 10]",f,❌,input/codeparrot/arithmetic/5249.txt,"(-3, 17, 70)",-0.17647058823529413
fkrjf4ifji4ofj,b,first,second,third,difference,sum,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/5249.txt,,
fkrjf4ifji4ofj,b,first,second,third,difference,sum,product,"[1, 0]",f,❌,input/codeparrot/arithmetic/5249.txt,"(1, 1, 0)",1.0
fkrjf4ifji4ofj,b,first,second,third,difference,sum,product,"[0, 1]",f,❌,input/codeparrot/arithmetic/5249.txt,"(-1, 1, 0)",-1.0
fkrjf4ifji4ofj,b,first,second,third,difference,sum,product,"[100, 20]",f,❌,input/codeparrot/arithmetic/5249.txt,"(80, 120, 2000)",0.6666666666666666
fkrjf4ifji4ofj,b,first,second,third,difference,product,sum,"[3, 5]",f,❌,input/codeparrot/arithmetic/5253.txt,"(-2, 15, 8)",-0.25
fkrjf4ifji4ofj,b,first,second,third,difference,product,sum,"[7, 10]",f,❌,input/codeparrot/arithmetic/5253.txt,"(-3, 70, 17)",-0.17647058823529413
fkrjf4ifji4ofj,b,first,second,third,difference,product,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/5253.txt,,
fkrjf4ifji4ofj,b,first,second,third,difference,product,sum,"[1, 0]",f,❌,input/codeparrot/arithmetic/5253.txt,"(1, 0, 1)",1.0
fkrjf4ifji4ofj,b,first,second,third,difference,product,sum,"[0, 1]",f,❌,input/codeparrot/arithmetic/5253.txt,"(-1, 0, 1)",-1.0
fkrjf4ifji4ofj,b,first,second,third,difference,product,sum,"[100, 20]",f,❌,input/codeparrot/arithmetic/5253.txt,"(80, 2000, 120)",0.6666666666666666
fkrjf4ifji4ofj,b,first,second,third,product,sum,difference,"[3, 5]",f,❌,input/codeparrot/arithmetic/5257.txt,"(15, 8, -2)",1.875
fkrjf4ifji4ofj,b,first,second,third,product,sum,difference,"[7, 10]",f,❌,input/codeparrot/arithmetic/5257.txt,"(70, 17, -3)",4.117647058823529
fkrjf4ifji4ofj,b,first,second,third,product,sum,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/5257.txt,,
fkrjf4ifji4ofj,b,first,second,third,product,sum,difference,"[1, 0]",f,❌,input/codeparrot/arithmetic/5257.txt,"(0, 1, 1)",0.0
